OSEBX,Last,High,Low,Official turnover (NOK)
17.08.98,149.2527,,,"332,985,848.00"
18.08.98,151.1389,,,"485,625,355.00"
19.08.98,151.1852,,,"436,258,071.00"
20.08.98,146.8421,,,"305,951,210.00"
21.08.98,141.9877,,,"684,177,846.00"
24.08.98,146.2915,,,"524,086,351.00"
25.08.98,148.1011,,,"565,290,255.00"
26.08.98,142.2156,,,"437,226,362.00"
27.08.98,136.0096,,,"560,775,732.00"
28.08.98,133.8317,,,"837,892,620.00"
31.08.98,132.3068,,,"331,080,150.00"
01.09.98,125.7988,,,"538,569,490.00"
02.09.98,128.8163,,,"464,364,491.00"
03.09.98,123.1936,,,"524,628,502.00"
04.09.98,127.0792,,,"555,683,790.00"
07.09.98,132.5425,,,"437,181,328.00"
08.09.98,136.8547,,,"639,027,200.00"
09.09.98,134.4115,,,"505,514,362.00"
10.09.98,128.5317,,,"391,344,647.00"
11.09.98,128.5705,,,"451,475,570.00"
14.09.98,132.4246,,,"367,439,228.00"
15.09.98,130.443,,,"425,115,573.00"
16.09.98,130.6742,,,"456,749,505.00"
17.09.98,123.3655,,,"572,441,315.00"
18.09.98,121.6346,,,"413,918,195.00"
21.09.98,115.8174,,,"319,402,398.00"
22.09.98,118.8783,,,"405,136,683.00"
23.09.98,120.526,,,"406,136,124.00"
24.09.98,121.2298,,,"497,107,077.00"
25.09.98,118.5047,,,"333,022,450.00"
28.09.98,119.2836,,,"209,762,803.00"
29.09.98,120.0569,,,"298,570,668.00"
30.09.98,119.2917,,,"460,677,100.00"
01.10.98,117.1218,,,"325,950,146.00"
02.10.98,114.943,,,"351,263,480.00"
05.10.98,111.7945,,,"259,272,956.00"
06.10.98,111.4387,,,"422,483,241.00"
07.10.98,108.3904,,,"397,294,694.00"
08.10.98,100.8824,,,"344,808,619.00"
09.10.98,102.0749,,,"353,116,820.00"
12.10.98,108.5828,,,"375,542,266.00"
13.10.98,109.6627,,,"435,010,985.00"
14.10.98,108.9305,,,"403,245,832.00"
15.10.98,110.7356,,,"501,735,141.00"
16.10.98,116.7831,,,"594,508,054.00"
19.10.98,118.7895,,,"464,069,440.00"
20.10.98,122.4767,,,"575,929,295.00"
21.10.98,122.5158,,,"701,574,397.00"
22.10.98,124.994,,,"619,166,316.00"
23.10.98,122.8336,,,"493,370,209.00"
26.10.98,124.6469,,,"354,063,479.00"
27.10.98,131.5694,,,"700,557,142.00"
28.10.98,127.5236,,,"558,836,714.00"
29.10.98,130.5764,,,"559,738,713.00"
30.10.98,136.0098,,,"897,263,935.00"
02.11.98,139.495,,,"724,437,165.00"
03.11.98,135.9778,,,"612,562,290.00"
04.11.98,136.5952,,,"562,823,399.00"
05.11.98,131.9919,,,"536,018,740.00"
06.11.98,131.1501,,,"377,008,628.00"
09.11.98,128.2962,,,"279,210,300.00"
10.11.98,127.1906,,,"497,168,535.00"
11.11.98,129.8521,,,"441,066,125.00"
12.11.98,128.9113,,,"540,855,840.00"
13.11.98,129.0846,,,"756,476,957.00"
16.11.98,127.5675,,,"372,623,622.00"
17.11.98,124.7296,,,"394,061,358.00"
18.11.98,123.8978,,,"374,808,085.00"
19.11.98,125.9608,,,"465,452,568.00"
20.11.98,127.9139,,,"441,633,446.00"
23.11.98,130.6007,,,"476,867,489.00"
24.11.98,130.628,,,"550,900,327.00"
25.11.98,129.6272,,,"384,073,569.00"
26.11.98,129.7567,,,"333,486,360.00"
27.11.98,130.7201,,,"382,265,350.00"
30.11.98,130.2622,,,"424,181,981.00"
01.12.98,125.5836,,,"537,746,135.00"
02.12.98,124.1378,,,"423,278,555.00"
03.12.98,121.8449,,,"491,970,878.00"
04.12.98,121.7355,,,"470,183,259.00"
07.12.98,121.1753,,,"368,026,599.00"
08.12.98,123.1743,,,"481,380,080.00"
09.12.98,121.6485,,,"311,508,280.00"
10.12.98,121.6045,,,"537,536,025.00"
11.12.98,120.7588,,,"338,549,996.00"
14.12.98,118.0985,,,"305,544,556.00"
15.12.98,116.4709,,,"333,856,238.00"
16.12.98,119.5239,,,"435,856,647.00"
17.12.98,120.2367,,,"363,355,357.00"
18.12.98,119.498,,,"311,339,544.00"
21.12.98,120.0636,,,"296,967,251.00"
22.12.98,122.9973,,,"514,375,212.00"
23.12.98,125.2575,,,"407,604,680.00"
28.12.98,128.5587,,,"287,369,554.00"
29.12.98,127.3002,,,"243,910,629.00"
30.12.98,127.8271,,,"275,200,647.00"
04.01.99,133.0253,,,"477,516,448.00"
05.01.99,134.2325,,,"588,803,176.00"
06.01.99,137.5994,,,"886,370,229.00"
07.01.99,135.707,,,"918,737,430.00"
08.01.99,139.9383,,,"860,883,555.00"
11.01.99,139.2618,,,"714,080,350.00"
12.01.99,136.9392,,,"598,264,636.00"
13.01.99,129.9718,,,"805,520,210.00"
14.01.99,132.4419,,,"644,148,022.00"
15.01.99,133.0092,,,"632,866,775.00"
18.01.99,134.135,,,"470,391,290.00"
19.01.99,134.733,,,"590,696,091.00"
20.01.99,133.7192,,,"707,473,206.00"
21.01.99,133.0261,,,"643,409,480.00"
22.01.99,131.5895,,,"530,330,654.00"
25.01.99,132.1278,,,"395,714,203.00"
26.01.99,131.5788,,,"482,252,685.00"
27.01.99,133.3808,,,"625,311,355.00"
28.01.99,136.4656,,,"1,021,783,315.00"
29.01.99,139.0769,,,"1,011,437,362.00"
01.02.99,140.4128,,,"664,787,115.00"
02.02.99,138.4204,,,"628,082,950.00"
03.02.99,138.8633,,,"605,957,104.00"
04.02.99,138.9291,,,"533,373,600.00"
05.02.99,138.8937,,,"1,003,937,489.00"
08.02.99,138.968,,,"865,723,522.00"
09.02.99,136.5234,,,"1,019,482,072.00"
10.02.99,135.4352,,,"1,032,864,385.00"
11.02.99,135.3543,,,"992,058,075.00"
12.02.99,135.8551,,,"1,088,687,772.00"
15.02.99,134.8139,,,"569,770,561.00"
16.02.99,135.0087,,,"734,463,413.00"
17.02.99,132.0821,,,"1,067,738,548.00"
18.02.99,132.5221,,,"748,848,382.00"
19.02.99,132.2552,,,"736,417,695.00"
22.02.99,132.4092,,,"546,122,741.00"
23.02.99,134.152,,,"920,834,657.00"
24.02.99,133.7953,,,"846,009,025.00"
25.02.99,132.4117,,,"815,572,954.00"
26.02.99,132.3974,,,"446,048,097.00"
01.03.99,132.9845,,,"430,697,714.00"
02.03.99,133.3449,,,"722,839,249.00"
03.03.99,135.2891,,,"875,153,323.00"
04.03.99,135.659,,,"1,049,571,958.00"
05.03.99,138.9437,,,"1,086,607,845.00"
08.03.99,138.4345,,,"671,666,607.00"
09.03.99,137.7466,,,"861,046,980.00"
10.03.99,138.4752,,,"934,631,345.00"
11.03.99,140.8685,,,"1,275,864,711.00"
12.03.99,143.9203,,,"1,701,046,735.00"
15.03.99,142.0459,,,"739,895,820.00"
16.03.99,141.4299,,,"888,950,898.00"
17.03.99,141.3952,,,"905,968,300.00"
18.03.99,141.8458,,,"1,290,325,386.00"
19.03.99,142.4669,,,"1,233,310,250.00"
22.03.99,140.7185,,,"764,940,978.00"
23.03.99,140.0903,,,"778,800,939.00"
24.03.99,139.0881,,,"1,171,815,732.00"
25.03.99,140.7637,,,"843,910,661.00"
26.03.99,140.6048,,,"1,243,161,038.00"
29.03.99,142.7343,,,"679,623,510.00"
30.03.99,142.9829,,,"743,213,257.00"
31.03.99,143.1379,,,"320,483,582.00"
06.04.99,143.5846,,,"709,230,934.00"
07.04.99,143.3599,,,"910,580,078.00"
08.04.99,143.2858,,,"726,781,863.00"
09.04.99,144.013,,,"912,787,898.00"
12.04.99,144.216,,,"652,506,094.00"
13.04.99,144.2134,,,"864,104,978.00"
14.04.99,143.997,,,"1,140,098,662.00"
15.04.99,145.7253,,,"1,648,633,952.00"
16.04.99,146.4567,,,"1,141,322,457.00"
19.04.99,150.7961,,,"1,264,770,768.00"
20.04.99,149.5466,,,"1,473,058,100.00"
21.04.99,149.4908,,,"1,161,994,052.00"
22.04.99,153.4857,,,"1,468,326,890.00"
23.04.99,154.3109,,,"1,427,046,101.00"
26.04.99,152.7889,,,"932,496,207.00"
27.04.99,153.3541,,,"1,297,660,093.00"
28.04.99,152.3918,,,"946,537,412.00"
29.04.99,154.1255,,,"1,101,827,104.00"
30.04.99,154.878,,,"1,211,620,340.00"
03.05.99,156.3499,,,"742,270,610.00"
04.05.99,159.2318,,,"1,319,171,833.00"
05.05.99,158.593,,,"1,068,790,264.00"
06.05.99,156.9199,,,"1,189,161,455.00"
07.05.99,154.6406,,,"1,234,344,438.00"
10.05.99,157.1655,,,"1,481,922,947.00"
11.05.99,157.2087,,,"1,490,539,024.00"
12.05.99,153.5453,,,"1,236,627,153.00"
14.05.99,152.4055,,,"801,602,788.00"
18.05.99,152.4701,,,"722,512,676.00"
19.05.99,152.6082,,,"1,089,145,680.00"
20.05.99,154.522,,,"1,299,419,875.00"
21.05.99,155.3361,,,"947,872,058.00"
25.05.99,153.1274,,,"798,268,764.00"
26.05.99,153.3818,,,"913,968,213.00"
27.05.99,152.948,,,"1,348,988,168.00"
28.05.99,152.9716,,,"1,502,314,050.00"
31.05.99,154.5205,,,"779,021,002.00"
01.06.99,155.631,,,"1,050,429,047.00"
02.06.99,155.7859,,,"958,291,309.00"
03.06.99,155.0865,,,"972,100,352.00"
04.06.99,155.1402,,,"1,402,176,109.00"
07.06.99,155.4092,,,"926,775,178.00"
08.06.99,156.2952,,,"1,227,886,903.00"
09.06.99,156.8744,,,"1,314,000,507.00"
10.06.99,157.7591,,,"2,075,310,694.00"
11.06.99,157.8861,,,"2,497,345,899.00"
14.06.99,157.522,,,"1,307,105,232.00"
15.06.99,157.6238,,,"1,691,492,075.00"
16.06.99,157.9428,,,"2,612,119,359.00"
17.06.99,157.3963,,,"2,026,767,358.00"
18.06.99,157.0042,,,"2,848,896,252.00"
21.06.99,156.9764,,,"937,812,873.00"
22.06.99,156.5758,,,"984,214,201.00"
23.06.99,154.785,,,"1,113,776,959.00"
24.06.99,154.1353,,,"992,162,546.00"
25.06.99,151.6127,,,"672,717,740.00"
28.06.99,153.5435,,,"742,224,006.00"
29.06.99,154.6253,,,"1,016,519,270.00"
30.06.99,154.5556,,,"1,303,677,631.00"
01.07.99,155.7839,,,"1,427,304,071.00"
02.07.99,155.6622,,,"773,387,933.00"
05.07.99,157.6326,,,"897,739,102.00"
06.07.99,156.7269,,,"896,160,814.00"
07.07.99,157.3565,,,"821,570,786.00"
08.07.99,158.3338,,,"876,610,878.00"
09.07.99,159.0693,,,"921,725,287.00"
12.07.99,159.8365,,,"846,777,405.00"
13.07.99,158.4742,,,"875,894,067.00"
14.07.99,160.8481,,,"1,387,520,282.00"
15.07.99,162.9942,,,"1,510,569,375.00"
16.07.99,163.8891,,,"1,139,234,568.00"
19.07.99,163.6091,,,"1,503,273,389.00"
20.07.99,160.342,,,"1,187,042,009.00"
21.07.99,158.6441,,,"1,001,619,152.00"
22.07.99,159.077,,,"1,073,011,317.00"
23.07.99,158.8532,,,"628,131,899.00"
26.07.99,157.8012,,,"847,190,185.00"
27.07.99,159.0318,,,"1,283,047,381.00"
28.07.99,159.8319,,,"1,052,423,597.00"
29.07.99,158.0877,,,"1,222,776,087.00"
30.07.99,159.0344,,,"858,955,811.00"
02.08.99,157.8972,,,"482,235,464.00"
03.08.99,157.7173,,,"585,183,955.00"
04.08.99,158.7292,,,"913,327,781.00"
05.08.99,157.8669,,,"1,374,666,161.00"
06.08.99,158.5126,,,"1,048,433,149.00"
09.08.99,159.4082,,,"883,205,801.00"
10.08.99,158.8981,,,"1,332,619,956.00"
11.08.99,159.8714,,,"1,562,165,628.00"
12.08.99,160.7751,,,"1,584,261,021.00"
13.08.99,161.3472,,,"1,234,853,452.00"
16.08.99,162.7605,,,"1,198,033,706.00"
17.08.99,163.4853,,,"1,820,638,344.00"
18.08.99,163.2862,,,"2,473,533,743.00"
19.08.99,162.7466,,,"1,855,013,937.00"
20.08.99,165.1208,,,"1,904,905,405.00"
23.08.99,167.5467,,,"1,531,577,162.00"
24.08.99,166.5143,,,"1,210,215,630.00"
25.08.99,165.9747,,,"1,747,815,859.00"
26.08.99,165.82,,,"1,528,830,552.00"
27.08.99,165.8163,,,"1,500,185,245.00"
30.08.99,165.8126,,,"934,557,702.00"
31.08.99,162.9355,,,"1,688,317,683.00"
01.09.99,165.2811,,,"1,839,673,705.00"
02.09.99,162.6207,,,"1,609,721,340.00"
03.09.99,164.1677,,,"965,390,450.00"
06.09.99,165.3048,,,"852,663,897.00"
07.09.99,165.129,,,"1,217,831,859.00"
08.09.99,164.9138,,,"1,683,169,736.00"
09.09.99,166.8945,,,"1,632,401,514.00"
10.09.99,168.8916,,,"1,642,722,088.00"
13.09.99,167.8368,,,"1,370,381,340.00"
14.09.99,167.9151,,,"1,636,040,394.00"
15.09.99,168.0633,,,"1,242,986,920.00"
16.09.99,166.9888,,,"1,289,615,879.00"
17.09.99,166.5215,,,"950,391,209.00"
20.09.99,169.8802,,,"3,834,174,532.00"
21.09.99,166.9915,,,"1,614,569,654.00"
22.09.99,165.7719,,,"1,832,590,276.00"
23.09.99,166.2656,,,"1,776,751,625.00"
24.09.99,163.0088,,,"1,473,637,757.00"
27.09.99,162.363,,,"1,132,019,379.00"
28.09.99,159.6269,,,"903,648,342.00"
29.09.99,158.6134,,,"1,049,784,910.00"
30.09.99,160.9084,,,"1,405,346,399.00"
01.10.99,162.1016,,,"1,385,159,613.00"
04.10.99,162.1135,,,"787,495,845.00"
05.10.99,161.6286,,,"938,022,230.00"
06.10.99,161.4647,,,"866,725,052.00"
07.10.99,160.3845,,,"1,271,712,389.00"
08.10.99,159.5561,,,"1,125,743,767.00"
11.10.99,160.2886,,,"808,464,445.00"
12.10.99,161.2408,,,"1,367,882,370.00"
13.10.99,160.846,,,"1,320,243,076.00"
14.10.99,159.8184,,,"1,050,547,726.00"
15.10.99,154.5237,,,"1,441,222,916.00"
18.10.99,154.3316,,,"770,607,965.00"
19.10.99,156.8632,,,"926,958,187.00"
20.10.99,157.2157,,,"1,327,997,172.00"
21.10.99,154.5077,,,"1,408,549,310.00"
22.10.99,155.9547,,,"1,006,118,336.00"
25.10.99,155.22,,,"749,561,142.00"
26.10.99,157.2324,,,"839,519,576.00"
27.10.99,157.5912,,,"1,007,030,026.00"
28.10.99,159.1165,,,"1,268,044,270.00"
29.10.99,158.5232,,,"1,739,246,419.00"
01.11.99,158.6458,,,"850,943,521.00"
02.11.99,157.9738,,,"1,092,855,348.00"
03.11.99,159.7474,,,"2,270,812,675.00"
04.11.99,160.5923,,,"1,497,062,849.00"
05.11.99,161.0513,,,"1,087,142,161.00"
08.11.99,159.0249,,,"888,709,248.00"
09.11.99,160.7216,,,"1,617,939,304.00"
10.11.99,160.9921,,,"1,581,609,026.00"
11.11.99,162.1301,,,"1,528,368,170.00"
12.11.99,162.5086,,,"1,225,509,483.00"
15.11.99,163.5494,,,"1,231,142,137.00"
16.11.99,165.2125,,,"1,667,179,084.00"
17.11.99,167.0322,,,"1,981,212,335.00"
18.11.99,170.5974,,,"2,387,006,525.00"
19.11.99,169.6091,,,"1,955,481,431.00"
22.11.99,169.8772,,,"944,704,419.00"
23.11.99,168.9793,,,"1,241,973,068.00"
24.11.99,166.8787,,,"1,260,547,755.00"
25.11.99,168.0762,,,"1,120,941,096.00"
26.11.99,168.7727,,,"1,082,551,538.00"
29.11.99,170.1467,,,"1,699,618,957.00"
30.11.99,169.9773,,,"1,461,919,839.00"
01.12.99,171.1707,,,"1,996,865,922.00"
02.12.99,173.6916,,,"2,199,241,663.00"
03.12.99,176.8387,,,"2,361,846,440.00"
06.12.99,175.9645,,,"1,765,767,904.00"
07.12.99,177.0738,,,"1,452,531,983.00"
08.12.99,176.1275,,,"1,683,541,974.00"
09.12.99,175.6002,,,"1,822,677,611.00"
10.12.99,176.4276,,,"1,577,337,213.00"
13.12.99,177.2243,,,"1,506,194,375.00"
14.12.99,177.024,,,"1,832,869,828.00"
15.12.99,175.2261,,,"1,678,423,651.00"
16.12.99,178.0828,,,"1,834,369,584.00"
17.12.99,179.5578,,,"2,213,804,332.00"
20.12.99,179.2289,,,"1,074,302,029.00"
21.12.99,177.5356,,,"826,946,032.00"
22.12.99,182.8213,,,"1,297,756,242.00"
23.12.99,186.4558,,,"1,113,563,674.00"
27.12.99,190.8045,,,"933,821,349.00"
28.12.99,187.8912,,,"477,947,009.00"
29.12.99,187.0493,,,"529,541,374.00"
30.12.99,189.7622,,,"719,107,600.00"
03.01.00,192.7313,,,"1,535,720,386.00"
04.01.00,185.698,,,"1,600,009,618.00"
05.01.00,180.5996,,,"1,980,357,446.00"
06.01.00,182.556,,,"3,986,635,748.00"
07.01.00,186.3997,,,"2,194,519,077.00"
10.01.00,191.3621,,,"1,808,986,225.00"
11.01.00,190.2821,,,"1,891,535,404.00"
12.01.00,186.5751,,,"1,875,627,805.00"
13.01.00,189.8985,,,"1,501,770,959.00"
14.01.00,191.2331,,,"2,014,244,356.00"
17.01.00,191.1988,,,"1,400,944,898.00"
18.01.00,190.8731,,,"1,803,439,623.00"
19.01.00,190.6143,,,"1,721,149,374.00"
20.01.00,191.66,,,"1,679,138,413.00"
21.01.00,191.8041,,,"1,508,903,298.00"
24.01.00,193.5385,,,"1,797,802,934.00"
25.01.00,188.8844,,,"1,673,975,228.00"
26.01.00,190.8554,,,"2,027,515,240.00"
27.01.00,190.7767,,,"1,452,470,813.00"
28.01.00,190.1108,,,"2,107,945,120.00"
31.01.00,184.477,,,"2,392,593,739.00"
01.02.00,184.2105,,,"2,458,325,846.00"
02.02.00,186.5881,,,"1,880,387,482.00"
03.02.00,191.1571,,,"1,896,310,195.00"
04.02.00,191.5965,,,"2,161,831,127.00"
07.02.00,190.6389,,,"1,778,243,297.00"
08.02.00,192.19,,,"1,979,752,191.00"
09.02.00,189.5843,,,"2,259,630,500.00"
10.02.00,190.7577,,,"1,844,035,963.00"
11.02.00,191.2792,,,"1,652,134,016.00"
14.02.00,190.5539,,,"1,707,603,681.00"
15.02.00,189.0148,,,"1,768,547,068.00"
16.02.00,188.2552,,,"1,720,878,853.00"
17.02.00,186.9314,,,"1,926,391,839.00"
18.02.00,186.9841,,,"1,933,568,238.00"
21.02.00,185.3523,,,"1,171,422,510.00"
22.02.00,186.8844,,,"2,119,718,247.00"
23.02.00,189.7612,,,"1,862,885,440.00"
24.02.00,190.4513,,,"1,809,520,159.00"
25.02.00,189.1914,,,"1,465,690,850.00"
28.02.00,187.6927,,,"1,494,292,151.00"
29.02.00,189.384,,,"1,871,075,475.00"
01.03.00,193.7116,,,"2,416,998,662.00"
02.03.00,191.2312,,,"2,123,589,690.00"
03.03.00,192.7625,,,"1,922,637,817.00"
06.03.00,194.1223,,,"1,755,151,086.00"
07.03.00,199.3608,,,"2,324,576,080.00"
08.03.00,198.8851,,,"2,600,473,987.00"
09.03.00,198.2421,,,"1,828,490,518.00"
10.03.00,197.8053,,,"1,616,233,685.00"
13.03.00,192.0837,,,"1,429,081,864.00"
14.03.00,193.8708,,,"1,418,057,325.00"
15.03.00,189.2696,,,"1,852,723,252.00"
16.03.00,189.7452,,,"2,221,028,411.00"
17.03.00,188.0756,,,"1,895,120,122.00"
20.03.00,188.3933,,,"1,052,159,341.00"
21.03.00,186.9669,,,"1,086,262,676.00"
22.03.00,189.3724,,,"1,531,940,831.00"
23.03.00,189.7359,,,"1,392,486,960.00"
24.03.00,190.4942,,,"1,221,779,737.00"
27.03.00,188.7541,,,"817,036,595.00"
28.03.00,189.162,,,"1,139,129,870.00"
29.03.00,187.6091,,,"1,048,645,120.00"
30.03.00,184.7166,,,"1,345,647,398.00"
31.03.00,188.3205,,,"1,449,075,119.00"
03.04.00,186.6209,,,"1,038,596,936.00"
04.04.00,184.8739,,,"1,459,790,474.00"
05.04.00,175.5899,,,"2,284,792,503.00"
06.04.00,181.4963,,,"1,299,026,790.00"
07.04.00,184.2269,,,"1,318,277,961.00"
10.04.00,184.4859,,,"1,107,544,945.00"
11.04.00,181.1115,,,"980,545,471.00"
12.04.00,181.5878,,,"854,570,423.00"
13.04.00,179.3648,,,"1,288,302,000.00"
14.04.00,174.7048,,,"1,024,467,586.00"
17.04.00,172.3029,,,"918,311,432.00"
18.04.00,174.6072,,,"1,163,315,078.00"
19.04.00,178.3293,,,"502,965,815.00"
25.04.00,178.6193,,,"986,091,852.00"
26.04.00,180.1037,,,"1,150,397,407.00"
27.04.00,177.3499,,,"1,067,819,429.00"
28.04.00,182.051,,,"1,251,350,853.00"
02.05.00,185.3549,,,"1,736,004,238.00"
03.05.00,187.8313,,,"1,640,924,995.00"
04.05.00,190.0775,,,"1,601,908,578.00"
05.05.00,189.9616,,,"1,207,851,813.00"
08.05.00,190.2203,,,"860,925,180.00"
09.05.00,190.9354,,,"1,327,887,093.00"
10.05.00,189.0512,,,"1,444,126,593.00"
11.05.00,189.9426,,,"1,181,893,120.00"
12.05.00,193.3691,,,"1,244,912,920.00"
15.05.00,193.4755,,,"1,128,866,920.00"
16.05.00,196.4991,,,"1,529,667,529.00"
18.05.00,199.2198,,,"2,026,690,513.00"
19.05.00,195.9032,,,"1,821,260,547.00"
22.05.00,194.4454,,,"1,120,207,806.00"
23.05.00,194.1275,,,"1,551,369,200.00"
24.05.00,190.9463,,,"1,309,080,330.00"
25.05.00,192.9701,,,"1,121,606,043.00"
26.05.00,190.4057,,,"1,238,883,127.00"
29.05.00,189.3673,,,"452,858,876.00"
30.05.00,191.2399,,,"825,333,090.00"
31.05.00,190.6267,,,"1,166,307,089.00"
02.06.00,194.2545,,,"1,292,392,934.00"
05.06.00,192.3479,,,"1,160,900,555.00"
06.06.00,190.4035,,,"1,276,709,924.00"
07.06.00,190.5295,,,"1,210,424,705.00"
08.06.00,191.9277,,,"1,067,924,905.00"
09.06.00,192.5894,,,"1,183,985,059.00"
13.06.00,193.3202,,,"1,057,168,806.00"
14.06.00,193.4601,,,"1,258,753,522.00"
15.06.00,193.2757,,,"1,408,015,327.00"
16.06.00,194.8939,,,"1,542,706,559.00"
19.06.00,194.7175,,,"823,640,493.00"
20.06.00,193.2997,,,"1,085,607,769.00"
21.06.00,190.9931,,,"1,092,230,939.00"
22.06.00,192.2521,,,"1,004,153,884.00"
23.06.00,193.3766,,,"1,418,693,960.00"
26.06.00,194.1695,,,"898,788,275.00"
27.06.00,194.8567,,,"1,262,511,250.00"
28.06.00,196.2004,,,"1,317,407,187.00"
29.06.00,194.5644,,,"976,125,815.00"
30.06.00,196.2783,,,"1,096,482,834.00"
03.07.00,197.7044,,,"1,400,007,512.00"
04.07.00,196.9044,,,"616,155,765.00"
05.07.00,196.4212,,,"916,861,092.00"
06.07.00,196.7426,,,"945,022,670.00"
07.07.00,198.2122,,,"986,284,201.00"
10.07.00,197.096,,,"598,880,945.00"
11.07.00,197.3557,,,"1,383,470,992.00"
12.07.00,199.9728,,,"1,362,316,079.00"
13.07.00,201.5975,,,"1,149,899,777.00"
14.07.00,201.8472,,,"1,351,812,853.00"
17.07.00,201.6141,,,"886,454,652.00"
18.07.00,201.617,,,"809,909,755.00"
19.07.00,202.1218,,,"1,050,600,415.00"
20.07.00,202.591,,,"927,355,799.00"
21.07.00,202.8394,,,"783,364,407.00"
24.07.00,203.2908,,,"617,332,422.00"
25.07.00,202.9203,,,"802,403,947.00"
26.07.00,203.1219,,,"766,490,208.00"
27.07.00,201.6407,,,"644,963,765.00"
28.07.00,202.3872,,,"988,524,116.00"
31.07.00,201.7848,,,"576,812,019.00"
01.08.00,202.3479,,,"1,062,741,317.00"
02.08.00,202.351,,,"9,392,912,711.00"
03.08.00,200.9544,,,"1,442,873,110.00"
04.08.00,203.2977,,,"2,300,021,469.00"
07.08.00,203.2911,,,"1,012,831,824.00"
08.08.00,204.0287,,,"6,383,599,789.00"
09.08.00,206.6622,,,"2,382,899,868.00"
10.08.00,204.9706,,,"1,608,561,534.00"
11.08.00,206.8046,,,"1,713,955,355.00"
14.08.00,210.6568,,,"1,916,401,253.00"
15.08.00,211.1037,,,"2,083,285,276.00"
16.08.00,212.7299,,,"1,593,698,086.00"
17.08.00,212.8558,,,"2,086,860,668.00"
18.08.00,213.3728,,,"1,758,981,844.00"
21.08.00,217.4384,,,"2,111,601,551.00"
22.08.00,216.2182,,,"2,012,931,989.00"
23.08.00,218.3571,,,"2,217,513,904.00"
24.08.00,220.6745,,,"2,612,419,198.00"
25.08.00,220.8575,,,"2,408,123,116.00"
28.08.00,218.851,,,"1,614,206,252.00"
29.08.00,218.9972,,,"1,880,565,812.00"
30.08.00,218.5384,,,"2,220,636,396.00"
31.08.00,220.584,,,"1,872,554,202.00"
01.09.00,220.604,,,"2,122,567,533.00"
04.09.00,219.1273,,,"1,230,582,030.00"
05.09.00,217.1203,,,"1,773,598,231.00"
06.09.00,216.8941,,,"2,320,305,114.00"
07.09.00,218.094,,,"2,115,338,596.00"
08.09.00,218.6386,,,"2,763,895,830.00"
11.09.00,219.5851,,,"1,465,820,526.00"
12.09.00,222.9855,,,"2,456,298,031.00"
13.09.00,221.6937,,,"1,626,801,564.00"
14.09.00,225.037,,,"2,249,033,502.00"
15.09.00,224.3966,,,"1,515,136,876.00"
18.09.00,223.6452,,,"1,426,071,480.00"
19.09.00,222.7839,,,"1,862,491,777.00"
20.09.00,219.7653,,,"1,550,194,494.00"
21.09.00,217.8854,,,"1,768,550,136.00"
22.09.00,213.6781,,,"1,814,164,543.00"
25.09.00,214.3362,,,"1,195,149,368.00"
26.09.00,212.6159,,,"1,024,779,072.00"
27.09.00,214.294,,,"1,260,810,188.00"
28.09.00,213.2562,,,"854,960,032.00"
29.09.00,213.9412,,,"1,656,011,589.00"
02.10.00,215.5255,,,"943,449,810.00"
03.10.00,218.0762,,,"1,408,967,943.00"
04.10.00,215.0841,,,"1,224,036,595.00"
05.10.00,214.2382,,,"940,367,112.00"
06.10.00,214.5828,,,"1,185,695,186.00"
09.10.00,212.1284,,,"735,442,410.00"
10.10.00,212.3071,,,"1,199,503,404.00"
11.10.00,207.7965,,,"1,608,168,423.00"
12.10.00,208.1099,,,"1,574,653,241.00"
13.10.00,206.4266,,,"1,431,020,936.00"
16.10.00,206.5522,,,"2,610,266,676.00"
17.10.00,204.0595,,,"2,135,906,345.00"
18.10.00,198.2468,,,"1,553,176,604.00"
19.10.00,205.0882,,,"1,778,835,864.00"
20.10.00,205.9111,,,"1,608,087,883.00"
23.10.00,208.109,,,"965,441,012.00"
24.10.00,212.0564,,,"1,685,036,917.00"
25.10.00,209.4799,,,"1,675,202,002.00"
26.10.00,210.548,,,"2,061,992,220.00"
27.10.00,212.2532,,,"1,672,207,242.00"
30.10.00,209.4256,,,"1,143,000,423.00"
31.10.00,212.9206,,,"1,899,878,770.00"
01.11.00,213.9708,,,"1,850,841,318.00"
02.11.00,216.368,,,"2,690,755,137.00"
03.11.00,218.2732,,,"2,025,176,577.00"
06.11.00,219.9942,,,"1,097,253,609.00"
07.11.00,217.8063,,,"1,379,787,520.00"
